PUBLICATION_DATE,UID,AGGR_ECO3_2015,AGGR_ECO9_2015,ATHSTUDY,BENT,COMID,DATE_BENT,DATE_FISH,ELEV,EPA_REG,FCODE,FISH,GNIS_NAME,HUC8,INDEXVIS_BUG,INDEXVIS_FISH,LAT_DD83,LOC_NAME,LON_DD83,LOTIC_CLS,MISS_SUB,NACEC_ECO,NAWQA_REG,PROB_SITE,RT_NRSA,RT_NRSA_AH,RT_NRSA_FISH,RT_WSA,SITE_CLASS,SITE_ID,STATE,STRAHLERORDER,STRMNAME,URBAN,US_L3CODE_2015,US_L4CODE_2015,VISIT_NO,WSAREA_NARS,XALB83,XELEV,XLAT_DD,XLON_DD,YALB83,YEAR 
9/1/2015,5003977,PLNLOW,SPL,WEMAP,Y,938732,8/13/2003,,1404,8,46006,N,Purgatoire River,11020010,N,0,37.4215,PURGATOIRE RIVER,-103.8042,WADEABLE,Arkansas-White-Red Region,Southwestern Tablelands,LMTG,Y,T,,,T,HAND,WCOP01-0812,CO,5th,PURGATOIRE RIVER,NonUrban,26,26g,1,,-683375.2148,1409.13,37.4215,103.8042,1626064.305,2003
9/1/2015,5003978,PLNLOW,SPL,WEMAP,Y,1594901,8/28/2002,,1113,8,33600,N,,11020009,Y,0,38.12673,MARKHAM ARROYO,-102.6092,WADEABLE,Arkansas-White-Red Region,Southwestern Tablelands,LMTG,Y,T,,,T,HAND,WCOP01-0817,CO,,MARKHAM ARROYO,NonUrban,26,26e,1,,-573426.5075,1112.08,38.12673,102.6092,1696976.981,2002
9/1/2015,5003979,PLNLOW,SPL,WEMAP,Y,977212,9/18/2002,,1368,8,46006,N,Timpas Creek,11020005,Y,0,37.7904,TIMPAS CREEK,-103.8207,WADEABLE,Arkansas-White-Red Region,Southwestern Tablelands,LMTG,Y,R,R,,B,HAND,WCOP01-0819,CO,4th,TIMPAS CREEK,NonUrban,26,26e,1,701.3,-681418.2552,1365.75,37.7904,103.8207,1667386.952,2002
9/1/2015,5003980,WMTNS,WMT,WEMAP,Y,951779,5/15/2003,,1862,8,46006,N,North Saint Charles River,11020002,Y,0,38.06801,NORTH ST. CHARLES RIVER,-104.9454,WADEABLE,Arkansas-White-Red Region,Southern Rockies,LMTG,Y,R,R,,R,HAND,WCOP01-0833,CO,4th,NORTH ST. CHARLES RIVER,NonUrban,21,21c,1,187.11,-776217.6442,1857.43,38.06801,104.9454,1707006.912,2003
9/1/2015,5003981,PLNLOW,SPL,WEMAP,Y,914231,9/6/2001,,1221,8,46006,N,Horse Creek,11020008,Y,0,38.1075,HORSE CREEK,-103.3661,WADEABLE,Arkansas-White-Red Region,Southwestern Tablelands,LMTG,Y,T,,,T,HAND,WCOP01-0836,CO,5th,HORSE CREEK,NonUrban,26,26e,1,,-639138.6704,1221.36,38.1075,103.3661,1699656.22,2001
9/1/2015,5003982,PLNLOW,SPL,WEMAP,Y,2888730,9/9/2003,,1561,8,46006,N,Saint Vrain Creek,10190005,Y,0,40.19173,ST. VRAIN CREEK,-105.2,WADEABLE,Lower Mississippi Region,High Plains,MORI,Y,S,,,S,HAND,WCOP01-0838,CO,4th,ST. VRAIN CREEK,NonUrban,25,25l,1,,-775236.3805,1561,40.19173,105.2,1946013.2,2003
9/1/2015,5003983,PLNLOW,SPL,WEMAP,Y,998650,6/26/2003,,1625,8,46006,N,South Rush Creek,11020012,Y,0,38.92283,SOUTH RUSH CREEK,-103.74602,WADEABLE,Arkansas-White-Red Region,Southwestern Tablelands,LMTG,N,S,,,S,HAND,WCOP03-R001,CO,3rd,SOUTH RUSH CREEK,NonUrban,26,26e,1,,-664591.5981,1625.92,38.92283,103.74602,1793360.632,2003
9/1/2015,5003984,WMTNS,WMT,WEMAP,Y,1528165,7/8/2003,,2669,8,46006,N,North Monument Creek,11020003,Y,0,39.08482,NORTH MONUMENT CREEK,-104.99185,WADEABLE,Arkansas-White-Red Region,Southern Rockies,LMTG,N,T,,,T,HAND,WCOP03-R002,CO,2nd,NORTH MONUMENT CREEK,NonUrban,21,21c,1,,-769468.7724,2664.1,39.08482,104.99185,1820846.842,2003
9/1/2015,5003985,PLNLOW,SPL,WEMAP,Y,11712189,7/10/2003,,1112,8,46006,N,Chief Creek,10250002,Y,0,40.10334,CHIEF CREEK,-102.32308,WADEABLE,Lower Mississippi Region,High Plains,MORI,N,S,,,S,HAND,WCOP03-R003,CO,1st,CHIEF CREEK,NonUrban,25,25b,1,,-533911.1404,1112.13,40.10334,102.32308,1916324.736,2003
9/1/2015,5003986,PLNLOW,SPL,WEMAP,Y,11722583,7/17/2003,,1109,8,46003,N,Arikaree River,10250001,Y,0,39.83285,ARIKAREE RIVER,-102.28232,WADEABLE,Lower Mississippi Region,High Plains,MORI,N,R,R,,R,HAND,WCOP03-R004,CO,4th,ARIKAREE RIVER,NonUrban,25,25c,1,4198.48,-532476.5532,1111.23,39.83285,102.28232,1885854.77,2003
9/1/2015,5003987,WMTNS,WMT,WEMAP,Y,9773421,7/22/2003,,2739,8,46006,N,Agate Creek,14020003,Y,0,38.43661,AGATE CREEK,-106.37284,WADEABLE,,Southern Rockies,COGB,N,S,,,S,HAND,WCOP03-R005,CO,2nd,AGATE CREEK,NonUrban,21,21b,1,,-895121.8635,2728.58,38.43661,106.37284,1760661.967,2003
9/1/2015,5003988,WMTNS,WMT,WEMAP,Y,188623,7/30/2003,,1809,8,46006,N,Mount Vernon Creek,10190002,Y,0,39.66607,VERNON CREEK,-105.19458,WADEABLE,Lower Mississippi Region,Southern Rockies,MORI,N,T,,,T,HAND,WCOP03-R006,CO,1st,VERNON CREEK,NonUrban,21,21d,1,,-780470.867,1804.86,39.66607,105.19458,1887344.316,2003
9/1/2015,5003989,WMTNS,WMT,WEMAP,Y,17013927,8/5/2003,,2815,8,46006,N,East Fork Hermosa Creek,14080104,Y,0,37.63183,EAST FORK HERMOSA CREEK,-107.87877,WADEABLE,,Southern Rockies,COGB,N,S,,,S,HAND,WCOP03-R007,CO,2nd,EAST FORK HERMOSA CREEK,NonUrban,21,21e,1,,-1035686.963,2815.1,37.63183,107.87877,1686373.498,2003
9/1/2015,5003990,WMTNS,WMT,WEMAP,Y,18384545,8/6/2003,,2729,8,46006,N,Bear Creek,14030002,Y,0,37.52073,BEAR CREEK,-108.11131,WADEABLE,,Southern Rockies,COGB,N,S,,,S,HAND,WCOP03-R008,CO,2nd,BEAR CREEK,NonUrban,21,21e,1,,-1057435.385,2730.62,37.52073,108.11131,1676582.161,2003
9/1/2015,5003991,WMTNS,WMT,WEMAP,Y,17030748,8/7/2003,,2520,8,46006,N,East Fork Piedra River,14080102,Y,0,37.48066,EAST FORK PIEDRA RIVER,-107.09801,WADEABLE,,Southern Rockies,COGB,N,R,R,,R,HAND,WCOP03-R009,CO,2nd,EAST FORK PIEDRA RIVER,NonUrban,21,21g,1,59.21,-969908.6984,2520.9,37.48066,107.09801,1661316.42,2003
9/1/2015,5003992,WMTNS,WMT,WEMAP,Y,916469,8/26/2003,,3087,8,46006,N,Lake Fork,11020001,Y,0,39.28555,LAKE FORK ARKANSAS,-106.44919,WADEABLE,Arkansas-White-Red Region,Southern Rockies,LMTG,N,R,R,,R,HAND,WCOP03-R010,CO,2nd,LAKE FORK ARKANSAS,NonUrban,21,21b,1,14.27,-891242.8033,3078.53,39.28555,106.44919,1855961.207,2003
9/1/2015,5003993,WMTNS,WMT,WEMAP,Y,17875239,8/5/2000,,3470,8,46006,N,Adams Fork Conejos River,13010005,Y,0,37.32959,ADAMS FORK CONEJOS RIVER,-106.68959,WADEABLE,,Southern Rockies,COGB,Y,S,,,S,HAND,WCOP99-0502,CO,1st,ADAMS FORK CONEJOS RIVER,NonUrban,21,21a,1,,-936268.7695,3453.41,37.32959,106.68959,1640401.537,2000
9/1/2015,5003994,WMTNS,WMT,WEMAP,Y,1327179,7/27/2000,,3660,8,46006,N,Lost Man Creek,14010004,Y,0,39.15949,LOST MAN CREEK,-106.57176,WADEABLE,,Southern Rockies,COGB,Y,R,R,,R,HAND,WCOP99-0503,CO,1st,LOST MAN CREEK,NonUrban,21,21a,1,1.12,-903222.7112,3664.04,39.15949,106.57176,1843076.258,2000
9/1/2015,5003995,WMTNS,WMT,WEMAP,Y,1336366,8/17/2000,,2878,8,46006,N,Clear Fork,14020004,Y,0,39.23626,CLEAR FORK,-107.41807,WADEABLE,,Southern Rockies,COGB,Y,S,,,S,HAND,WCOP99-0505,CO,1st,CLEAR FORK,NonUrban,21,21e,1,,-974162.5842,2871.01,39.23626,107.41807,1859982.557,2000
9/1/2015,5003996,WMTNS,XER,WEMAP,Y,3241441,7/19/2000,,2024,8,46006,N,Yellow Creek,14050006,Y,0,39.88692,STAKE SPRINGS DRAW,-108.45796,WADEABLE,,Colorado Plateaus,COGB,Y,T,,,T,HAND,WCOP99-0506,CO,3rd,STAKE SPRINGS DRAW,NonUrban,20,20c,1,,-1052864.753,2021.75,39.88692,108.45796,1943416.34,2000
9/1/2015,5003997,WMTNS,WMT,WEMAP,Y,17881806,8/3/2000,,3197,8,46006,N,Groundhog Creek,13010004,Y,0,37.87477,GROUNDHOG CREEK,-106.56747,WADEABLE,,Southern Rockies,COGB,Y,S,,,S,HAND,WCOP99-0507,CO,1st,GROUNDHOG CREEK,NonUrban,21,21g,1,,-918836.858,3219.53,37.87477,106.56747,1699927.759,2000
9/1/2015,5003998,WMTNS,WMT,WEMAP,Y,17906171,8/1/2000,,3018,8,46006,N,Red Mountain Creek,13010001,Y,0,37.62065,RED MOUNTAIN CREEK,-107.02059,WADEABLE,,Southern Rockies,COGB,Y,S,,,S,HAND,WCOP99-0508,CO,2nd,RED MOUNTAIN CREEK,NonUrban,21,21g,1,,-961357.756,3020.83,37.62065,107.02059,1676112.546,2000
9/1/2015,5003999,PLNLOW,SPL,WEMAP,Y,1595563,9/6/2000,,1072,8,46006,N,,11020009,Y,0,38.06505,WOLF CREEK,-102.33591,WADEABLE,Arkansas-White-Red Region,Southwestern Tablelands,LMTG,Y,T,,,T,HAND,WCOP99-0510,CO,3rd,WOLF CREEK,NonUrban,26,26k,1,,-550211.8343,1071.69,38.06505,102.33591,1688464.013,2000
9/1/2015,5004000,WMTNS,WMT,WEMAP,Y,15998926,7/13/2000,,2984,8,46006,N,Michigan River,10180001,Y,0,40.50346,MICHIGAN RIVER,-105.89273,WADEABLE,Lower Mississippi Region,Southern Rockies,MORI,Y,S,,,S,HAND,WCOP99-0511,CO,2nd,MICHIGAN RIVER,NonUrban,21,21e,1,,-829776.8711,2982.69,40.50346,105.89273,1986608.844,2000
9/1/2015,5004001,WMTNS,WMT,WEMAP,Y,15998926,9/12/2000,,2984,8,46006,N,Michigan River,10180001,N,0,40.50346,MICHIGAN RIVER,-105.89273,WADEABLE,Lower Mississippi Region,Southern Rockies,MORI,Y,S,,,S,HAND,WCOP99-0511,CO,2nd,MICHIGAN RIVER,NonUrban,21,21e,2,,-829776.8711,2982.69,40.50346,105.89273,1986608.844,2000
9/1/2015,5004002,WMTNS,WMT,WEMAP,Y,15998926,7/21/2001,,2984,8,46006,N,Michigan River,10180001,N,0,40.50346,MICHIGAN RIVER,-105.89273,WADEABLE,Lower Mississippi Region,Southern Rockies,MORI,Y,S,,,S,HAND,WCOP99-0511,CO,2nd,MIDDLE FORK MICHIGAN,NonUrban,21,21e,1,,-829776.8711,2982.69,40.50346,105.89273,1986608.844,2001
9/1/2015,5004003,WMTNS,WMT,WEMAP,Y,15998926,8/22/2001,,2984,8,46006,N,Michigan River,10180001,N,0,40.50346,MICHIGAN RIVER,-105.89273,WADEABLE,Lower Mississippi Region,Southern Rockies,MORI,Y,S,,,S,HAND,WCOP99-0511,CO,2nd,MIDDLE FORK MICHIGAN,NonUrban,21,21e,2,,-829776.8711,2982.69,40.50346,105.89273,1986608.844,2001
9/1/2015,5004004,WMTNS,WMT,WEMAP,Y,1352198,8/29/2000,,2066,8,46006,N,Elkhead Creek,14050001,Y,0,40.66462,ELKHEAD CREEK,-107.29095,WADEABLE,,Southern Rockies,COGB,Y,S,,,S,HAND,WCOP99-0512,CO,3rd,ELKHEAD CREEK,NonUrban,21,21d,1,,-944398.3842,2084.24,40.66462,107.29095,2017600.567,2000
9/1/2015,5004005,WMTNS,WMT,WEMAP,Y,9769464,8/22/2000,,2735,8,46006,N,Whitehouse Creek,14020006,Y,0,38.07007,WHITEHOUSE CREEK,-107.73968,WADEABLE,,Southern Rockies,COGB,Y,S,,,S,HAND,WCOP99-0513,CO,1st,WHITEHOUSE CREEK,NonUrban,21,21e,1,,-1017569.885,2751.93,38.07007,107.73968,1733609.909,2000
9/1/2015,5004006,WMTNS,WMT,WEMAP,Y,188387,9/15/2000,,2452,8,46006,N,,10190002,Y,0,39.51363,NORTH FORK DEER CREEK,-105.23408,WADEABLE,Lower Mississippi Region,Southern Rockies,MORI,Y,S,,,S,HAND,WCOP99-0515,CO,2nd,NORTH FORK DEER CREEK,NonUrban,21,21c,1,,-785470.5589,2457.06,39.51363,105.23408,1870666.715,2000
9/1/2015,5004007,WMTNS,XER,WEMAP,Y,5312628,7/20/2000,,1987,8,46006,N,East Douglas Creek,14050007,Y,0,39.7309,EAST DOUGLAS CREEK,-108.67407,WADEABLE,,Colorado Plateaus,COGB,Y,S,,,S,HAND,WCOP99-0516,CO,4th,EAST DOUGLAS CREEK,NonUrban,20,20c,1,,-1073346.176,1989.1,39.7309,108.67407,1928503.494,2000
9/1/2015,5004008,WMTNS,WMT,WEMAP,Y,2888700,7/10/2000,,3032,8,46006,N,,10190005,Y,0,40.19981,OUZEL CREEK,-105.62576,WADEABLE,Lower Mississippi Region,Southern Rockies,MORI,Y,R,R,,R,HAND,WCOP99-0518,CO,2nd,OUZEL CREEK,NonUrban,21,21b,1,10.3,-810901.3915,3031.33,40.19981,105.62576,1950467.059,2000
9/1/2015,5004009,PLNLOW,SPL,WEMAP,Y,997576,5/17/2001,,1594,8,46006,N,South Rush Creek,11020012,Y,0,38.88674,SOUTH RUSH CREEK,-103.68298,WADEABLE,Arkansas-White-Red Region,Southwestern Tablelands,LMTG,Y,S,,,S,HAND,WCOP99-0563,CO,3rd,SOUTH RUSH CREEK,NonUrban,26,26e,1,,-659521.4124,1589.58,38.88674,103.68298,1788889.673,2001
9/1/2015,5004010,WMTNS,WMT,WEMAP,Y,1352372,8/15/2001,,1986,8,46006,N,Elkhead Creek,14050001,Y,0,40.62761,ELKHEAD CREEK,-107.27507,WADEABLE,,Southern Rockies,COGB,Y,S,,,S,HAND,WCOP99-0565,CO,3rd,ELKHEAD CREEK,NonUrban,21,21d,1,,-943567.0463,1989.47,40.62761,107.27507,2013326.745,2001
9/1/2015,5004011,WMTNS,XER,WEMAP,Y,3240349,6/6/2001,,1973,8,46006,N,Dry Fork Piceance Creek,14050006,Y,0,39.95861,DRY CREEK,-108.11488,WADEABLE,,Colorado Plateaus,COGB,Y,S,,,S,HAND,WCOP99-0566,CO,3rd,DRY CREEK,NonUrban,20,20c,1,,-1023008.104,1974.38,39.95861,108.11488,1947635.156,2001
9/1/2015,5004012,WMTNS,WMT,WEMAP,Y,3232257,6/7/2001,,2296,8,46006,N,Dry Fork Escalante Creek,14020005,Y,0,38.51962,DRY FORK ESCALANTE CREEK,-108.38853,WADEABLE,,Southern Rockies,COGB,Y,S,,,S,HAND,WCOP99-0567,CO,2nd,DRY FORK ESCALANTE CREEK,NonUrban,21,21f,1,,-1066950.245,2330.92,38.51962,108.38853,1790709.097,2001
9/1/2015,5004013,WMTNS,XER,WEMAP,Y,16998770,6/26/2001,,2027,8,46006,N,"Plata River, La",14080105,Y,0,37.13423,LA PLATA RIVER,-108.16369,WADEABLE,,Colorado Plateaus,COGB,Y,S,,,S,HAND,WCOP99-0568,CO,3rd,LA PLATA RIVER,NonUrban,20,20a,1,,-1067512.347,2022.94,37.13423,108.16369,1634208.015,2001
9/1/2015,5004014,PLNLOW,SPL,WEMAP,Y,191819,7/23/2001,,1856,8,46006,N,East Plum Creek,10190002,Y,0,39.38897,EAST PLUM CREEK,-104.86668,WADEABLE,Lower Mississippi Region,Southwestern Tablelands,MORI,Y,S,,,S,HAND,WCOP99-0569,CO,3rd,EAST PLUM CREEK,Urban,26,26i,1,,-755612.9444,1864.06,39.38897,104.86668,1853780.338,2001
9/1/2015,5004015,PLNLOW,SPL,WEMAP,Y,191819,8/24/2001,,1856,8,46006,N,East Plum Creek,10190002,N,0,39.38897,EAST PLUM CREEK,-104.86668,WADEABLE,Lower Mississippi Region,Southwestern Tablelands,MORI,Y,S,,,S,HAND,WCOP99-0569,CO,3rd,EAST PLUM CREEK,Urban,26,26i,2,,-755612.9444,1864.06,39.38897,104.86668,1853780.338,2001
9/1/2015,5004016,PLNLOW,SPL,WEMAP,Y,191819,5/30/2002,,1856,8,46006,N,East Plum Creek,10190002,N,0,39.38897,EAST PLUM CREEK,-104.86668,WADEABLE,Lower Mississippi Region,Southwestern Tablelands,MORI,Y,S,,,S,HAND,WCOP99-0569,CO,3rd,EAST PLUM CREEK,Urban,26,26i,1,,-755612.9444,1864.06,39.38897,104.86668,1853780.338,2002
9/1/2015,5004017,PLNLOW,SPL,WEMAP,Y,191819,7/31/2002,,1856,8,46006,N,East Plum Creek,10190002,N,0,39.38897,EAST PLUM CREEK,-104.86668,WADEABLE,Lower Mississippi Region,Southwestern Tablelands,MORI,Y,S,,,S,HAND,WCOP99-0569,CO,3rd,EAST PLUM CREEK,Urban,26,26i,2,,-755612.9444,1864.06,39.38897,104.86668,1853780.338,2002
9/1/2015,5004018,WMTNS,WMT,WEMAP,Y,15999932,7/20/2001,,2751,8,46006,N,,10180001,Y,0,40.38657,SNYDER CREEK,-106.07704,WADEABLE,Lower Mississippi Region,Southern Rockies,MORI,Y,S,,,S,HAND,WCOP99-0572,CO,1st,SNYDER CREEK,NonUrban,21,21f,1,,-846564.7067,2743.35,40.38657,106.07704,1975212.732,2001
9/1/2015,5004019,WMTNS,WMT,WEMAP,Y,3253649,8/7/2001,,2839,8,46006,N,Henson Creek,14020002,Y,0,38.02106,HENSON CREEK,-107.39053,WADEABLE,,Southern Rockies,COGB,Y,S,,,S,HAND,WCOP99-0574,CO,3rd,HENSON CREEK,NonUrban,21,21g,1,,-988110.4556,2811.36,38.02106,107.39053,1724472.902,2001
9/1/2015,5004020,WMTNS,WMT,WEMAP,Y,2888638,7/16/2001,,1893,8,46006,N,North Saint Vrain Creek,10190005,Y,0,40.21855,N. ST. VRAIN CREEK,-105.36055,WADEABLE,Lower Mississippi Region,Southern Rockies,MORI,Y,S,,,S,HAND,WCOP99-0577,CO,4th,N. ST. VRAIN CREEK,NonUrban,21,21c,1,,-788426.2112,1931.82,40.21855,105.36055,1950324.49,2001
9/1/2015,5004021,WMTNS,WMT,WEMAP,Y,18278757,8/14/2001,,2223,8,46006,N,Middle Fork Little Snake River,14050003,Y,0,40.9715,MIDDLE FORK LITTLE SNAKE RIVER,-107.019,WADEABLE,,Southern Rockies,COGB,Y,S,,,S,HAND,WCOP99-0578,CO,4th,MIDDLE FORK LITTLE SNAKE RIVER,NonUrban,21,21c,1,,-917779.2755,2195.38,40.9715,107.019,2049067.098,2001
9/1/2015,5004022,WMTNS,WMT,WEMAP,Y,18376914,9/15/2001,,2525,8,46006,N,,14030003,Y,0,37.93377,FALL CREEK,-108.03855,WADEABLE,,Southern Rockies,COGB,Y,S,,,S,HAND,WCOP99-0591,CO,1st,FALL CREEK,NonUrban,21,21e,1,,-1045268.363,2553.56,37.93377,108.03855,1721696.136,2001
9/1/2015,5004023,WMTNS,WMT,WEMAP,Y,5239588,5/28/2002,,2718,8,46006,N,Tarryall Creek,10190001,Y,0,39.23988,TARRYALL CREEK,-105.648,WADEABLE,Lower Mississippi Region,Southern Rockies,MORI,Y,S,,,S,HAND,WCOP99-0593,CO,4th,TARRYALL CREEK,NonUrban,21,21j,1,,-823670.3969,2718.18,39.23988,105.648,1843642.276,2002
9/1/2015,5004024,WMTNS,XER,WEMAP,Y,3175206,8/2/2001,,1858,8,46006,N,East Rifle Creek,14010005,Y,0,39.64305,EAST RIFLE CREEK,-107.7104,WADEABLE,,Colorado Plateaus,COGB,Y,R,R,,R,HAND,WCOP99-0595,CO,3rd,EAST RIFLE CREEK,NonUrban,20,20c,1,111.21,-993375.2075,1855.79,39.64305,107.7104,1908260.931,2001
9/1/2015,5004025,WMTNS,WMT,WEMAP,Y,3251699,5/21/2002,,2690,8,46006,N,Dyer Creek,14020002,Y,0,38.59278,DYER CREEK,-107.44724,WADEABLE,,Southern Rockies,COGB,Y,S,,,S,HAND,WCOP99-0597,CO,2nd,DYER CREEK,NonUrban,21,21g,1,,-985305.8878,2695.59,38.59278,107.44724,1788681.33,2002
9/1/2015,5004026,WMTNS,WMT,WEMAP,Y,917401,10/17/2001,,2993,8,46006,N,Clear Creek,11020001,Y,0,38.99335,CLEAR CREEK,-106.3951,WADEABLE,Arkansas-White-Red Region,Southern Rockies,LMTG,Y,S,,,S,HAND,WCOP99-0599,CO,3rd,CLEAR CREEK,NonUrban,21,21b,1,,-890222.9051,2993.53,38.99335,106.3951,1822901.386,2001
9/1/2015,5004027,WMTNS,XER,WEMAP,Y,3116407,8/19/2003,,1827,8,55800,N,Yampa River,14050002,Y,0,40.44389,YAMPA RIVER,-107.9104,WADEABLE,,Wyoming Basin,COGB,Y,S,,,S,HAND,WCOP99-0601,CO,6th,YAMPA RIVER,NonUrban,18,18a,1,,-999036.5564,1824.95,40.44389,107.9104,1999394.176,2003
9/1/2015,5004028,WMTNS,XER,WEMAP,Y,18383311,6/13/2002,,1719,8,46006,N,Dolores River,14030002,Y,0,37.97364,DOLORES RIVER,-108.82663,WADEABLE,,Colorado Plateaus,COGB,Y,T,,,T,HAND,WCOP99-0621,CO,5th,DOLORES RIVER,NonUrban,20,20c,1,,-1112690.36,1729.57,37.97364,108.82663,1735074.372,2002
9/1/2015,5004029,WMTNS,XER,WEMAP,Y,3262587,6/19/2002,,1842,8,46006,N,Hartman Draw,14080202,Y,0,37.36589,HARTMAN DRAW,-108.59263,WADEABLE,,Colorado Plateaus,COGB,Y,T,,,T,HAND,WCOP99-0622,CO,3rd,HARTMAN DRAW,NonUrban,20,20a,1,,-1101510.441,1844.34,37.36589,108.59263,1664843.146,2002
9/1/2015,5004030,WMTNS,WMT,WEMAP,Y,2885060,9/5/2002,,2571,8,46006,N,Fall River,10190004,Y,0,39.79389,FALL RIVER,-105.59107,WADEABLE,Lower Mississippi Region,Southern Rockies,MORI,Y,S,,,S,HAND,WCOP99-0626,CO,2nd,FALL RIVER,NonUrban,21,21b,1,,-812571.3529,2567.44,39.79389,105.59107,1904921.11,2002
9/1/2015,5004031,WMTNS,WMT,WEMAP,Y,17880566,5/22/2002,,2675,8,46006,N,Houselog Creek,13010004,Y,0,38.06945,HOUSELOG CREEK,-106.37607,WADEABLE,,Southern Rockies,COGB,Y,T,,,T,HAND,WCOP99-0627,CO,2nd,HOUSELOG CREEK,NonUrban,21,21g,1,,-899883.8379,2695.92,38.06945,106.37607,1719784.093,2002
9/1/2015,5004032,WMTNS,WMT,WEMAP,Y,192089,5/14/2002,,1958,8,46006,N,West Plum Creek,10190002,Y,0,39.24139,WEST PLUM CREEK,-104.95751,WADEABLE,Lower Mississippi Region,Southwestern Tablelands,MORI,Y,S,,,S,HAND,WCOP99-0629,CO,3rd,WEST PLUM CREEK,NonUrban,21,21d,1,,-764887.2993,1957.33,39.24139,104.95751,1838039.625,2002
9/1/2015,5004033,WMTNS,WMT,WEMAP,Y,1312569,9/24/2002,,3265,8,46006,N,Cataract Creek,14010002,Y,0,39.78508,CATARCT CREEK,-106.3605,WADEABLE,,Southern Rockies,COGB,Y,S,,,S,HAND,WCOP99-0632,CO,2nd,CATARCT CREEK,NonUrban,21,21b,1,,-877617.3365,3266.77,39.78508,106.3605,1910781.6,2002
9/1/2015,5004034,WMTNS,WMT,WEMAP,Y,1333318,6/18/2003,,2781,8,46006,N,Crystal Creek,14020001,Y,0,38.72388,CRYSTAL CREEK,-106.67253,WADEABLE,,Southern Rockies,COGB,Y,R,R,,R,HAND,WCOP99-0633,CO,2nd,CRYSTAL CREEK,NonUrban,21,21b,1,48.94,-917267.8011,2792.24,38.72388,106.67253,1795521.638,2003
9/1/2015,5004035,WMTNS,WMT,WEMAP,Y,17896331,8/13/2002,,3155,8,46006,N,Ute Creek,13010002,Y,0,37.59607,UTE CREEK,-105.39898,WADEABLE,,Southern Rockies,COGB,Y,S,,,S,HAND,WCOP99-0634,CO,1st,UTE CREEK,NonUrban,21,21b,1,,-820673.6188,3149.49,37.59607,105.39898,1658169.246,2002
9/1/2015,5004036,WMTNS,WMT,WEMAP,Y,15999744,7/9/2002,,2660,8,46006,N,Illinois River,10180001,Y,0,40.43239,ILLINOIS RIVER,-106.11899,WADEABLE,Lower Mississippi Region,Southern Rockies,MORI,Y,S,,,S,HAND,WCOP99-0637,CO,3rd,ILLINOIS RIVER,NonUrban,21,21f,1,,-849530.0918,2659.88,40.43239,106.11899,1980690.951,2002
9/1/2015,5004037,WMTNS,XER,WEMAP,Y,1341132,10/8/2002,,1708,8,46006,N,White River,14050005,Y,0,40.14887,WHITE RIVER,-108.32648,WADEABLE,,Colorado Plateaus,COGB,Y,S,,,S,HAND,WCOP99-0638,CO,6th,WHITE RIVER,NonUrban,20,20c,1,,-1038019.37,1709.11,40.14887,108.32648,1971071.097,2002
9/1/2015,5004038,WMTNS,XER,WEMAP,Y,16963203,6/10/2003,,2000,8,46006,N,,14080107,Y,0,37.29615,MUD CREEK,-108.36615,WADEABLE,,Colorado Plateaus,COGB,Y,T,,,T,HAND,WCOP99-0646,CO,3rd,MUD CREEK,NonUrban,20,20c,1,,-1082826.713,2002.92,37.29615,108.36615,1654492.275,2003
9/1/2015,5004039,WMTNS,WMT,WEMAP,Y,916523,7/29/2003,,2991,8,46006,N,Rock Creek,11020001,Y,0,39.21525,ROCK CREEK,-106.39487,WADEABLE,Arkansas-White-Red Region,Southern Rockies,LMTG,Y,R,R,,R,HAND,WCOP99-0647,CO,1st,ROCK CREEK,NonUrban,21,21e,1,30.01,-887488.3264,2976.23,39.21525,106.39487,1847621.193,2003
9/1/2015,5004040,WMTNS,WMT,WEMAP,Y,1235765,7/23/2002,,1986,8,46006,N,No Name Creek,14010001,Y,0,39.58166,NO NAME CREEK,-107.28809,WADEABLE,,Southern Rockies,COGB,Y,R,R,,R,HAND,WCOP99-0649,CO,3rd,NO NAME CREEK,NonUrban,21,21f,1,133.5,-958538.3609,2042.04,39.58166,107.28809,1897094.585,2002
9/1/2015,5004041,WMTNS,WMT,WEMAP,Y,1234147,8/20/2002,,2501,8,46006,N,Willow Creek,14010001,Y,0,40.1687,WILLOW CREEK,-105.99117,WADEABLE,,Southern Rockies,COGB,Y,S,,,S,HAND,WCOP99-0650,CO,3rd,WILLOW CREEK,NonUrban,21,21f,1,,-841938.9168,2497.36,40.1687,105.99117,1950177.814,2002
9/1/2015,5004042,WMTNS,WMT,WEMAP,Y,18384977,6/11/2003,,2666,8,46006,N,Lost Canyon Creek,14030002,Y,0,37.52305,LOST CANYON CREEK,-108.23322,WADEABLE,,Southern Rockies,COGB,Y,S,,,S,HAND,WCOP99-0670,CO,2nd,LOST CANYON CREEK,NonUrban,21,21f,1,,-1067987.378,2667.14,37.52305,108.23322,1678203.297,2003
9/1/2015,5004043,PLNLOW,SPL,WEMAP,Y,934818,4/23/2003,,1259,8,46006,N,Purgatoire River,11020010,Y,0,37.79719,PURGATOIRE RIVER,-103.377,WADEABLE,Arkansas-White-Red Region,Southwestern Tablelands,LMTG,Y,S,,,S,HAND,WCOP99-0672,CO,5th,PURGATOIRE RIVER,NonUrban,26,26g,1,,-642779.6468,1277.55,37.79719,103.377,1665054.26,2003
